# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Sep 11 07:04:14 2024
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_eccen:      Eccentricity
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_srho:       Fitted Stellar Density [g/cm**3]
# COLUMN koi_fittype:    Planetary Fit Type
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_count:      Number of Planets
# COLUMN koi_num_transits: Number of Transits
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
loc_rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_time0bk,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
9226,5775090,K08105.01,,FALSE POSITIVE,FALSE POSITIVE,0.0210,432.967320000,173.2686000,0,0.1890,10.85000,8.6600e+02,0.026088,2.93525,LS+MCMC,1.64,0.9487,89.96,151.0,0.12,10.00,1,3,1,q1_q17_dr25_tce,4403.00,4.700,0.5760,286.240230,41.022572,15.848
9227,5791705,K08106.01,,FALSE POSITIVE,FALSE POSITIVE,0.2170,614.390540000,332.5045000,0,0.1100,9.31200,2.8910e+02,0.015612,6.60566,LS+MCMC,2.43,1.4863,89.99,269.0,1.24,10.20,1,3,1,q1_q17_dr25_tce,6228.00,4.193,1.4270,292.069310,41.042858,13.541
9228,5802205,K08107.01,,CANDIDATE,CANDIDATE,0.3810,578.887610000,219.2878000,0,0.2400,18.52100,7.6800e+01,0.008083,0.72142,LS+MCMC,1.69,1.4388,89.94,315.0,2.32,15.10,1,3,1,q1_q17_dr25_tce,6180.00,3.946,1.9170,295.087490,41.037395,11.402
9229,5812648,K08108.01,,FALSE POSITIVE,FALSE POSITIVE,0.0800,238.561202000,273.2378000,0,0.7320,11.90000,2.6020e+02,0.015910,0.41812,LS+MCMC,5.75,0.8609,89.61,568.0,24.55,16.40,1,6,6,q1_q17_dr25_tce,6565.00,3.573,3.3080,297.445070,41.010571,12.995
9230,5858919,K08109.01,,CANDIDATE,CANDIDATE,0.2240,218.771117000,250.9246900,0,0.9500,3.20100,1.4010e+02,0.015155,2.55738,LS+MCMC,250.20,0.8020,89.71,1997.0,3757.91,8.40,1,4,1,q1_q17_dr25_tce,3297.00,0.236,151.1840,285.293880,41.102600,12.429
9231,5872139,K08110.01,,FALSE POSITIVE,FALSE POSITIVE,0.0430,375.177370000,260.4516000,0,0.4050,20.52000,1.2300e+03,0.032567,0.31394,LS+MCMC,3.64,1.0590,89.83,264.0,1.15,13.70,1,3,1,q1_q17_dr25_tce,6089.00,4.468,1.0240,290.424350,41.183498,15.920
9232,10519701,K08212.01,,FALSE POSITIVE,FALSE POSITIVE,0.0790,334.874020000,426.2844000,0,1.1650,35.42000,3.8780e+02,0.185196,0.00067,LS+MCMC,47.48,1.0310,85.78,408.0,6.52,19.10,1,4,1,q1_q17_dr25_tce,6122.00,3.811,2.3480,284.426330,47.737759,13.381
9233,10664150,K08213.01,,FALSE POSITIVE,FALSE POSITIVE,0.1290,370.240200000,307.3322000,0,1.2390,31.46000,1.2726e+03,0.277163,0.00297,LS+MCMC,29.24,1.0198,87.45,270.0,1.26,20.50,1,4,1,q1_q17_dr25_tce,6296.00,4.481,0.9660,291.294250,47.944511,15.590
9234,10735575,K08214.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.674981200,131.7928800,0,0.3820,2.70700,9.4000e+01,0.008621,0.59897,LS+MCMC,79.51,0.0316,85.09,8986.0,1540745.80,8.90,1,796,1,q1_q17_dr25_tce,3940.00,0.760,84.4610,293.578950,48.006020,11.709
9235,10753394,K08215.01,,FALSE POSITIVE,FALSE POSITIVE,0.0100,288.678554000,143.8403000,0,0.7170,9.19700,2.4250e+02,0.015265,1.16316,LS+MCMC,0.96,0.7051,89.76,172.0,0.21,10.80,1,4,1,q1_q17_dr25_tce,4326.00,4.667,0.5750,298.989320,48.077171,13.145
9236,10875937,K08216.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,307.947357180,316.0192261,0,0.9660,15.00000,1.1296e+04,0.157367,0.00554,none,76.66,0.8540,88.17,492.0,13.83,16.50,1,4,7,q1_q17_dr25_tce,4878.00,3.080,4.4610,297.230990,48.223919,14.092
9237,10907307,K08217.01,,CANDIDATE,CANDIDATE,0.0000,277.251180000,400.0395000,0,0.9320,8.74200,1.5174e+03,0.043832,0.36272,LS+MCMC,5.02,0.8073,89.53,304.0,2.02,15.30,1,3,1,q1_q17_dr25_tce,6046.00,4.357,1.0480,284.741270,48.343670,12.349
9238,11087662,K08218.01,,FALSE POSITIVE,FALSE POSITIVE,0.0830,264.636540000,190.9169000,0,1.2470,42.77000,4.3180e+02,0.266722,0.00031,LS+MCMC,42.55,0.8644,83.16,376.0,4.75,28.20,1,5,1,q1_q17_dr25_tce,6564.00,4.198,1.4610,293.607570,48.658379,13.328
9239,10389280,K08005.01,,FALSE POSITIVE,FALSE POSITIVE,0.0750,375.408923000,364.4869000,0,0.5290,11.43800,8.7300e+01,0.009063,1.34111,LS+MCMC,4.48,1.5434,89.86,858.0,128.15,15.30,1,4,1,q1_q17_dr25_tce,11357.00,3.667,4.5280,284.341030,47.553780,10.250
9240,10397315,K08006.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,2.178127690,132.0292200,0,0.5330,1.64500,6.1700e+01,0.007429,2.60369,LS+MCMC,0.78,0.0334,86.47,1421.0,963.16,10.40,1,616,1,q1_q17_dr25_tce,6014.00,4.494,0.9580,288.618590,47.557201,14.358
9241,10403228,K08007.01,,CANDIDATE,CANDIDATE,0.8040,67.176626864,144.1192641,0,1.2360,3.11470,1.6899e+03,0.284515,0.81079,LS,9.66,0.2177,88.78,179.0,0.24,5.90,1,5,3,q1_q17_dr25_tce,3391.00,4.936,0.3110,291.226720,47.549980,16.064
9242,10405224,K08008.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.933780680,132.4123000,0,0.2510,3.70600,7.2700e+01,0.007612,0.16884,LS+MCMC,0.63,0.0175,82.72,1427.0,985.20,9.20,1,1442,1,q1_q17_dr25_tce,4938.00,4.601,0.7530,292.027400,47.509682,15.890
9243,10405482,K08009.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.933738950,132.4707000,0,0.2590,4.15600,3.9600e+01,0.005813,0.12349,LS+MCMC,0.64,0.0191,81.67,1993.0,3723.37,10.50,1,1443,1,q1_q17_dr25_tce,6223.00,4.459,1.0060,292.131930,47.563740,15.194
9244,10405546,K08010.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.933737180,132.4634000,0,0.2900,2.58200,1.8900e+01,0.004037,0.44143,LS+MCMC,0.48,0.0195,83.89,2097.0,4570.22,8.40,1,1437,1,q1_q17_dr25_tce,6367.00,4.419,1.0870,292.154880,47.562019,13.685
9245,10407191,K08011.01,,CANDIDATE,CANDIDATE,1.0000,0.934206960,131.7425690,,,3.50000,,,,none,,,,,,,1,30,1,q1_q17_dr25_tce,,,,292.832000,47.507389,17.305
9246,5955197,K08111.01,,CANDIDATE,CANDIDATE,0.2230,359.338310000,152.5082000,0,0.1760,18.56600,9.7790e+02,0.028296,0.49248,LS+MCMC,2.33,0.8852,89.93,216.0,0.52,15.80,1,4,1,q1_q17_dr25_tce,5316.00,4.539,0.7530,290.143040,41.277550,15.825
9247,5955427,K08112.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,213.201978000,309.9395000,0,0.2140,15.39600,6.9690e+02,0.023276,0.49362,LS+MCMC,1.91,0.6332,89.88,221.0,0.56,12.90,1,6,1,q1_q17_dr25_tce,4594.00,4.557,0.7520,290.219600,41.246811,15.599
9248,5956977,K08113.01,,FALSE POSITIVE,FALSE POSITIVE,0.1080,77.773042000,168.8387000,0,0.5580,2.28500,4.3260e+02,0.019473,34.16164,LS+MCMC,15.03,0.3422,89.86,955.0,196.50,7.70,1,17,1,q1_q17_dr25_tce,4763.00,2.685,7.0680,290.717830,41.247318,12.393
9249,6043574,K08114.01,,FALSE POSITIVE,FALSE POSITIVE,0.1020,381.782641000,241.1226000,0,1.2040,4.52000,3.6760e+02,0.222932,0.34243,LS+MCMC,55.75,1.1108,89.50,384.0,5.12,8.60,1,4,1,q1_q17_dr25_tce,6056.00,3.816,2.2900,292.190370,41.311440,12.428
9250,6049470,K08115.01,,FALSE POSITIVE,FALSE POSITIVE,0.0480,354.789700000,434.3940000,0,0.4490,12.62000,8.1000e+01,0.008275,1.09661,LS+MCMC,0.47,0.7963,89.87,134.0,0.08,9.20,1,4,1,q1_q17_dr25_tce,3778.00,4.742,0.5150,293.964230,41.318802,10.067
9251,6105359,K08116.01,,FALSE POSITIVE,FALSE POSITIVE,0.2530,235.544698000,191.2774000,0,0.0050,8.93000,2.9930e+02,0.015515,2.92113,LS+MCMC,2.13,0.7488,90.00,316.0,2.36,9.20,1,5,1,q1_q17_dr25_tce,5533.00,4.244,1.2550,284.932160,41.454010,14.489
9252,6114140,K08117.01,,CANDIDATE,CANDIDATE,0.0000,0.933745798,131.5211800,0,0.9610,6.44700,6.1380e+02,0.029106,0.02654,LS+MCMC,3.45,0.0195,26.09,2097.0,4570.22,75.30,1,1441,1,q1_q17_dr25_tce,6367.00,4.419,1.0870,288.770900,41.412571,15.485
9253,11099109,K08219.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,115.284150000,219.6120000,0,0.3900,11.39000,4.1510e+02,0.018796,0.54848,LS+MCMC,2.05,0.4646,89.69,374.0,4.63,9.50,1,3,1,q1_q17_dr25_tce,5780.00,4.438,1.0000,298.186190,48.685757,13.652
9254,11124353,K08220.01,,FALSE POSITIVE,FALSE POSITIVE,0.1630,423.730740000,548.9392000,0,0.3700,19.40000,8.3490e+02,0.026643,0.42974,LS+MCMC,2.48,1.0853,89.87,225.0,0.60,12.10,1,3,2,q1_q17_dr25_tce,5743.00,4.553,0.8530,284.292690,48.704021,15.969
9255,11338091,K08221.01,,CANDIDATE,CANDIDATE,0.0920,293.386410000,308.6624000,0,0.5370,15.23000,9.4900e+01,0.009232,0.43695,LS+MCMC,1.35,0.8842,89.76,347.0,3.43,13.40,1,4,1,q1_q17_dr25_tce,6392.00,4.213,1.3400,284.790710,49.125359,11.097
9256,11400356,K08222.01,,FALSE POSITIVE,FALSE POSITIVE,0.1120,677.562820000,214.2391000,0,0.5370,10.53000,6.3100e+02,0.023563,3.23495,LS+MCMC,2.24,1.4207,89.93,190.0,0.31,8.50,1,3,1,q1_q17_dr25_tce,5511.00,4.477,0.8720,290.476230,49.202610,15.721
9257,11446424,K08223.01,,CANDIDATE,CANDIDATE,0.5220,66.716453000,150.0569000,0,0.5480,3.85500,6.2600e+02,0.023494,6.34525,LS+MCMC,2.20,0.3067,89.73,402.0,6.18,8.10,1,14,1,q1_q17_dr25_tce,5447.00,4.506,0.8590,286.794620,49.347591,15.968
9258,11449696,K08224.01,,FALSE POSITIVE,FALSE POSITIVE,0.0270,371.212050000,307.6693000,0,0.3570,19.95000,7.1990e+02,0.024883,0.34971,LS+MCMC,2.55,1.0155,89.85,259.0,1.07,12.90,1,4,1,q1_q17_dr25_tce,6106.00,4.497,0.9400,288.814090,49.355610,15.402
9259,11456839,K08225.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,190.783023000,213.6601000,0,0.0880,4.06900,1.3850e+03,0.033119,26.05230,LS+MCMC,71.66,0.9897,89.99,989.0,226.51,9.50,1,3,1,q1_q17_dr25_tce,5013.00,2.394,19.8130,292.735110,49.330639,13.716
9260,10452252,K08012.01,,CANDIDATE,CANDIDATE,0.9890,34.573718512,136.2275493,0,0.2200,2.17420,3.9900e+02,0.017559,27.82477,LS,0.42,0.1219,89.90,199.0,0.37,5.70,1,36,7,q1_q17_dr25_tce,3374.00,5.066,0.2180,283.150570,47.671967,15.708
9261,10462462,K08013.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.855815630,132.1452541,,,10.27000,,,,none,,,,,,,1,77,1,q1_q17_dr25_tce,,,,288.495820,47.640781,16.951
9262,10470882,K08014.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.933749100,132.4490000,0,0.0840,3.84200,9.8100e+01,0.008997,0.16393,LS+MCMC,0.79,0.0180,87.54,1662.0,1809.26,12.60,1,1220,1,q1_q17_dr25_tce,5628.00,4.575,0.8080,292.080990,47.613461,15.958
9263,10470993,K08015.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.933744170,132.4455900,0,0.2770,3.38500,3.1300e+01,0.005177,0.21049,LS+MCMC,0.64,0.0197,82.53,2126.0,4835.58,9.90,1,1440,1,q1_q17_dr25_tce,6363.00,4.399,1.1310,292.122770,47.646069,14.616
9264,10471005,K08016.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.933746350,131.5163000,0,0.0960,3.07400,3.4300e+01,0.005282,0.29886,LS+MCMC,0.63,0.0186,87.70,1895.0,3029.67,7.30,1,1440,1,q1_q17_dr25_tce,5593.00,4.349,1.0940,292.127840,47.614342,14.901
9265,10471055,K08017.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.933746500,131.5267000,0,0.1670,3.62900,4.9900e+01,0.006515,0.18546,LS+MCMC,0.63,0.0185,85.33,1863.0,2852.33,11.60,1,1221,1,q1_q17_dr25_tce,6102.00,4.528,0.8870,292.141020,47.626240,15.024
9266,10471204,K08018.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.933716310,131.5435000,0,0.4010,4.34400,6.1300e+01,0.007237,0.10000,LS+MCMC,0.70,0.0186,76.06,1743.0,2180.39,10.30,1,1441,1,q1_q17_dr25_tce,5734.00,4.538,0.8830,292.205230,47.648300,15.824
9267,6119605,K08118.01,,FALSE POSITIVE,FALSE POSITIVE,0.1330,260.022650000,329.8262000,0,0.8420,12.00900,2.0607e+03,0.047082,0.30515,LS+MCMC,3.13,0.6915,89.53,217.0,0.53,25.70,1,5,6,q1_q17_dr25_tce,5250.00,4.684,0.6080,290.519930,41.465130,14.288
9268,6230649,K08119.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,443.660000000,523.3480000,0,1.1940,7.99000,3.6070e+02,0.212181,0.06653,LS+MCMC,33.20,1.1554,89.23,331.0,2.85,6.30,1,3,1,q1_q17_dr25_tce,6743.00,4.144,1.4330,298.462130,41.525600,11.765
9269,6286633,K08120.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,366.289990000,460.2423000,0,0.6540,10.86900,2.5680e+03,0.048671,1.32427,LS+MCMC,68.39,1.4591,89.82,666.0,46.47,11.90,1,4,3,q1_q17_dr25_tce,5083.00,2.708,12.8680,292.326110,41.671761,10.664
9270,6451125,K08121.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,72.654984200,170.5919500,0,1.1410,5.50300,3.8930e+02,0.161284,0.03790,LS+MCMC,34.52,0.3605,87.02,699.0,56.33,22.10,1,18,1,q1_q17_dr25_tce,6793.00,3.926,1.9600,294.421450,41.896900,13.492
9271,6507334,K08122.01,,CANDIDATE,CANDIDATE,0.7310,54.753883835,156.2192927,0,0.0090,2.08650,4.4230e+02,0.019303,53.83429,LS,2.21,0.2920,90.00,521.0,17.47,0.90,1,24,1,q1_q17_dr25_tce,6242.00,4.442,1.0470,286.470370,41.994789,14.840
9272,6516529,K08123.01,,FALSE POSITIVE,FALSE POSITIVE,0.0020,379.428180000,358.9906000,0,0.0060,11.24000,4.0390e+02,0.018342,2.37695,LS+MCMC,1.89,1.0262,90.00,252.0,0.95,11.10,1,3,1,q1_q17_dr25_tce,5947.00,4.487,0.9450,289.984190,41.918591,13.782
9273,6521526,K08124.01,,FALSE POSITIVE,FALSE POSITIVE,0.0120,103.039788000,164.9409000,0,0.0390,14.19700,1.3700e+03,0.032293,0.33348,LS+MCMC,2.05,0.3592,89.96,210.0,0.46,15.90,1,12,5,q1_q17_dr25_tce,3749.00,4.674,0.5810,291.523930,41.942940,15.084
9274,11501492,K08226.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,371.904640000,308.9957000,0,0.9220,25.36000,5.1910e+02,0.025264,0.01742,LS+MCMC,2.88,1.0493,88.95,271.0,1.28,14.40,1,4,1,q1_q17_dr25_tce,6164.00,4.446,1.0450,288.724060,49.466091,15.155
9275,11558217,K08227.01,,FALSE POSITIVE,FALSE POSITIVE,0.2230,362.858010000,152.6104000,0,0.6260,17.03000,1.5160e+02,0.011853,0.31127,LS+MCMC,1.90,1.0450,89.72,353.0,3.66,10.10,1,4,1,q1_q17_dr25_tce,6740.00,4.165,1.4710,291.344020,49.577091,13.503
9276,11649292,K08228.01,,FALSE POSITIVE,FALSE POSITIVE,0.0150,384.558321000,160.7327600,0,0.9470,4.76000,1.3300e+03,0.043743,2.52728,LS+MCMC,14.33,1.0318,89.80,382.0,5.03,10.10,1,3,1,q1_q17_dr25_tce,5078.00,3.479,3.0000,284.109530,49.733379,13.822
9277,11760931,K08229.01,,FALSE POSITIVE,FALSE POSITIVE,0.0960,397.727330000,264.7499000,0,0.0130,11.68300,2.3280e+02,0.013940,2.19215,LS+MCMC,1.48,1.0781,90.00,253.0,0.97,9.00,1,4,1,q1_q17_dr25_tce,6032.00,4.485,0.9730,290.603490,49.992420,14.209
9278,11854061,K08230.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,504.884190000,357.6471000,0,1.2600,20.18000,5.0580e+03,0.352124,0.06110,LS+MCMC,25.19,1.0703,89.23,157.0,0.14,15.90,1,3,4,q1_q17_dr25_tce,4559.00,4.612,0.6550,285.734740,50.124962,15.588
9279,11868122,K08231.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,384.922750000,238.6778000,0,0.2880,9.98000,1.8480e+02,0.012599,2.99216,LS+MCMC,1.64,0.9595,89.94,298.0,1.87,7.20,1,4,1,q1_q17_dr25_tce,6070.00,4.186,1.1910,293.968440,50.178219,13.889
9280,11872364,K08232.01,,CANDIDATE,CANDIDATE,0.4920,189.183958000,132.3331000,0,0.6800,6.82900,1.0140e+03,0.030890,2.32956,LS+MCMC,3.31,0.6103,89.76,312.0,2.23,11.20,1,8,6,q1_q17_dr25_tce,5573.00,4.382,0.9810,295.865330,50.133480,15.053
9281,10471243,K08019.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.933761310,132.4342000,0,0.3120,3.74700,5.5600e+01,0.006836,0.15707,LS+MCMC,0.61,0.0181,80.72,1682.0,1891.81,10.50,1,1440,1,q1_q17_dr25_tce,5665.00,4.568,0.8200,292.220830,47.635689,15.529
9282,10471296,K08020.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.933772530,132.4290000,0,0.0040,2.54400,3.0000e+01,0.004968,0.51751,LS+MCMC,0.43,0.0179,89.91,1644.0,1734.32,8.40,1,1436,1,q1_q17_dr25_tce,5595.00,4.581,0.7960,292.245880,47.633430,14.644
9283,10535886,K08021.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.933760210,132.4413000,0,0.2970,3.18200,5.6500e+01,0.006809,0.24707,LS+MCMC,0.40,0.0153,82.41,1019.0,253.97,9.50,1,1439,1,q1_q17_dr25_tce,3885.00,4.710,0.5400,292.178470,47.750751,15.446
9284,10535897,K08022.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.933720080,131.5440000,0,0.4130,2.59100,1.7000e+01,0.003855,0.38468,LS+MCMC,0.41,0.0187,80.88,1990.0,3704.01,7.90,1,1438,1,q1_q17_dr25_tce,6221.00,4.452,0.9830,292.183780,47.722832,13.793
9285,10535926,K08023.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.933735910,132.4600000,0,0.2100,4.51700,3.5100e+01,0.005450,0.10193,LS+MCMC,0.57,0.0185,82.80,1904.0,3116.05,10.80,1,1440,1,q1_q17_dr25_tce,6028.00,4.470,0.9500,292.196230,47.766590,14.920
9286,10535991,K08024.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.933749110,132.4534000,0,0.5050,3.50400,5.7800e+01,0.007162,0.15237,LS+MCMC,0.66,0.0183,74.71,1793.0,2442.70,8.40,1,1439,1,q1_q17_dr25_tce,5978.00,4.554,0.8460,292.227600,47.746262,15.767
9287,10536177,K08025.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.933722610,131.5423000,0,0.5340,3.05200,3.1200e+01,0.005273,0.20714,LS+MCMC,0.59,0.0186,75.43,1949.0,3430.76,8.20,1,1439,1,q1_q17_dr25_tce,5984.00,4.419,1.0170,292.311650,47.725830,14.862
9288,6600492,K08125.01,,FALSE POSITIVE,FALSE POSITIVE,0.0270,312.610070000,325.3776000,0,0.6010,14.85000,4.3870e+02,0.019933,0.45114,LS+MCMC,2.01,0.9140,89.74,258.0,1.05,11.90,1,5,1,q1_q17_dr25_tce,5818.00,4.523,0.9250,290.082030,42.071129,14.728
9289,6685403,K08126.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,429.601430000,269.5261000,0,0.0250,18.11000,1.0014e+03,0.028607,0.66367,LS+MCMC,2.74,1.0729,89.99,223.0,0.58,12.20,1,4,2,q1_q17_dr25_tce,5587.00,4.502,0.8770,289.969420,42.138859,15.596
9290,6846544,K08127.01,,FALSE POSITIVE,FALSE POSITIVE,0.0400,499.881590000,319.3109000,0,0.6710,13.39000,1.8440e+02,0.013178,0.76772,LS+MCMC,2.61,1.3018,89.82,338.0,3.07,12.40,1,3,1,q1_q17_dr25_tce,6486.00,3.992,1.8120,286.081360,42.305740,12.968
9291,6848529,K08128.01,,FALSE POSITIVE,FALSE POSITIVE,0.0110,197.377040000,306.7686000,0,1.2770,18.71000,2.2620e+02,0.288625,0.00125,LS+MCMC,84.37,0.9437,84.65,815.0,104.45,15.10,1,6,7,q1_q17_dr25_tce,10974.00,4.041,2.6770,286.918880,42.306129,10.734
9292,6887321,K08129.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.657460340,131.6967000,0,0.1930,4.57200,2.2900e+01,0.004370,0.15063,LS+MCMC,0.54,0.0273,86.04,1663.0,1808.13,9.10,1,806,1,q1_q17_dr25_tce,5860.00,4.326,1.1300,297.927980,42.310829,13.869
9293,6953281,K08130.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.566799395,131.7971700,0,0.0420,1.53680,2.3120e+02,0.014025,1.45961,LS+MCMC,1.65,0.0139,89.17,2448.0,8550.93,33.70,1,2302,1,q1_q17_dr25_tce,6322.00,4.426,1.0750,293.267270,42.428070,15.557
9294,7020168,K08131.01,,FALSE POSITIVE,FALSE POSITIVE,0.2590,203.840600000,250.6264000,0,0.0400,9.33000,2.2740e+02,0.013668,2.19653,LS+MCMC,2.41,0.6522,89.99,385.0,5.21,8.60,1,6,8,q1_q17_dr25_tce,5548.00,3.970,1.6160,287.240510,42.573139,13.499
9295,12012872,K08233.01,,FALSE POSITIVE,FALSE POSITIVE,0.0090,14.395425000,140.9770000,0,0.3980,5.12000,1.1540e+02,0.009961,0.72559,LS+MCMC,0.85,0.1102,88.86,672.0,48.08,9.40,1,93,1,q1_q17_dr25_tce,5715.00,4.586,0.7820,291.480680,50.473660,13.686
9296,12069319,K08234.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,231.157554000,346.9489600,0,0.7490,8.48900,8.4560e+02,0.028907,1.11779,LS+MCMC,37.37,1.0732,89.71,789.0,91.65,17.40,1,3,1,q1_q17_dr25_tce,5386.00,2.780,11.8390,295.397950,50.539268,13.451
9297,12121118,K08235.01,,FALSE POSITIVE,FALSE POSITIVE,0.0050,495.065380000,245.5670000,0,0.3410,21.09000,4.1700e+02,0.018892,0.39428,LS+MCMC,2.00,1.2451,89.89,236.0,0.74,13.20,1,3,1,q1_q17_dr25_tce,6075.00,4.486,0.9690,296.656710,50.687210,14.116
9298,12252732,K08236.01,,FALSE POSITIVE,FALSE POSITIVE,0.0080,595.781520000,363.7685000,0,0.1640,15.97000,8.4900e+01,0.008368,1.21387,LS+MCMC,1.18,1.3209,89.97,245.0,0.85,10.60,1,3,1,q1_q17_dr25_tce,5618.00,4.155,1.2880,288.193210,50.921619,11.446
9299,12554051,K08237.01,,FALSE POSITIVE,FALSE POSITIVE,0.1000,365.709623000,183.4903000,0,0.3380,13.55300,1.0334e+03,0.028940,1.13756,LS+MCMC,26.93,1.0423,89.90,604.0,31.42,15.10,1,4,1,q1_q17_dr25_tce,4787.00,2.629,8.5220,288.817140,51.592911,13.888
9300,12554485,K08238.01,,CANDIDATE,CANDIDATE,0.4440,495.662346000,561.4127000,0,0.9490,4.42800,6.7570e+02,0.030468,3.13843,LS+MCMC,2.73,1.1347,89.84,207.0,0.43,10.20,1,3,1,q1_q17_dr25_tce,5515.00,4.509,0.8200,289.090820,51.532009,14.322
9301,12555140,K08239.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,655.257320000,185.9927000,0,0.1410,20.05000,2.6820e+02,0.015136,0.69698,LS+MCMC,1.56,1.4786,89.97,226.0,0.62,11.50,1,3,1,q1_q17_dr25_tce,6420.00,4.492,0.9410,289.521210,51.574680,13.892
9302,10536241,K08026.01,,CANDIDATE,CANDIDATE,0.9180,7.752934200,137.4877000,0,0.4490,5.07200,7.2100e+01,0.007937,0.37101,LS+MCMC,0.93,0.0742,87.57,1002.0,238.09,9.20,1,173,1,q1_q17_dr25_tce,5975.00,4.335,1.0720,292.339510,47.746391,14.751
9303,10614845,K08027.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.573762943,131.8019300,0,0.1300,2.19600,4.8300e+01,0.006310,0.51815,LS+MCMC,0.39,0.0112,86.42,1538.0,1331.17,8.50,1,1864,1,q1_q17_dr25_tce,4891.00,4.683,0.5710,297.168400,47.821129,14.028
9304,10616829,K08028.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.072934147,132.2930660,0,1.0090,4.50475,9.6883e+04,0.489542,0.20736,LS+MCMC,81.42,0.0230,64.32,2523.0,9590.04,949.00,1,1003,1,q1_q17_dr25_tce,7031.00,4.222,1.5230,297.742430,47.891682,13.960
9305,10686909,K08029.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,2.618545960,133.9991000,0,0.0330,4.86600,1.9700e+01,0.004016,0.19954,LS+MCMC,1.18,0.0414,89.55,2008.0,3846.53,8.10,1,412,1,q1_q17_dr25_tce,5657.00,3.721,2.6820,299.068020,47.920029,13.133
